inveigle,1,1,,,,,,verb,influence or urge by gentle urging$ caressing$ or flattering
inverse,1,,,,,,,noun,something inverted in sequence or character or effect
invert,1,,,,,,,verb,make an inversion (in a musical composition)
inveterate,1,,1,,1,,,adverb,in a habitual and longstanding manner
invidious,1,,,1,1,,,adjective,containing or implying a slight or showing prejudice
invincible,1,,,,1,,,adjective,incapable of being overcome or subdued
inviolability,1,,,,1,,,noun,The quality or state of being inviolable; inviolableness.
inviolate,,,,1,,,,adjective,must be kept sacred
invoke,1,,,1,1,,,verb,request earnestly (something from somebody); ask for aid or protection
invulnerable,1,,,,1,,,adjective,immune to attack; impregnable
iota,1,,,,,,,noun,a tiny or scarcely detectable amount
irascible,1,1,1,,,,,adjective,quickly aroused to anger
irate,1,,,,,,,adjective,feeling or showing extreme anger
iridescent,1,,,1,,,,adjective,varying in color when seen in different lights or from different angles
irksome,1,,,,,,,adjective,so lacking in interest as to cause mental weariness
ironic,1,1,1,,,,,adjective,characterized by often poignant difference or incongruity between what is expected and what actually is
ironical,1,,,,,,,adjective,humorously sarcastic or mocking
irony,1,,,,,,,noun,a trope that involves incongruity between what is expected and what occurs
irrational,,,,,1,,,noun,a real number that cannot be expressed as a rational number
irreconcilable,1,,,,1,,,adjective,impossible to reconcile
irrefragable,1,,,,,,,adjective,Impossible to refute or controvert; indisputable:  irrefragable evidence.
irrefutable,,,,,1,,,adjective,impossible to deny or disprove
irrelevant,1,,,,1,,,adjective,having no bearing on or connection with the subject at issue
irremediable,1,,,,1,,,adjective,impossible to remedy or correct or redress
irreparable,1,1,,,1,,,adjective,impossible to repair$ rectify$ or amend
irrepressible,1,,,,1,,,adjective,impossible to repress or control
irresistible,,,,,1,,,adjective,overpoweringly attractive
irresolute,1,,,,1,,,adjective,uncertain how to act or proceed
irreverent,1,,,,1,,,adjective,not revering god
irrevocable,1,,1,,1,,,adjective,incapable of being retracted or revoked
irritate,,,,,1,1,,verb,excite to some characteristic action or condition$ such as motion$ contraction$ or nervous impulse$ by the application of a stimulus
isotope,1,,,,,,,noun,one of two or more atoms with the same atomic number but with different numbers of neutrons
itchy,,,,,1,,,adjective,nervous and unable to relax
iterate,1,,,,,,,verb,run or be performed again
itinerant,1,,1,,,,,adjective,traveling from place to place to work
itinerary,1,1,,,,,,noun,a guidebook for travelers
jabber,1,,,,,,,noun,rapid and indistinct speech
jack up,,,,,1,1,,verb,lift with a special device
jaded,1,1,,,,,,adjective,exhausted
jargon,1,,,1,,,,noun,a colorless (or pale yellow or smoky) variety of zircon
jaundiced,1,,,,,,,adjective,showing or affected by prejudice or envy or distaste
jaunt,1,,,1,,,,noun,a journey taken for pleasure
jaunty,1,,,,,,,adjective,marked by up-to-dateness in dress and manners
jejune,1,,,,,,,adjective,lacking in nutritive value
jeopardy,1,1,,,1,1,,noun,a source of danger; a possibility of incurring loss or misfortune
jeremiad,1,,,,,,,noun,a long and mournful complaint
jerk,,,,,1,1,,verb,move with abrupt$ seemingly uncontrolled motions
jettison,1,1,,,,,,verb,throw as from an airplane
jibe,1,,,,,,,verb,shift from one side of the ship to the other
jingoism,1,,,1,1,,,noun,an appeal intended to arouse patriotic emotions
jocose,1,1,,,,,,adjective,characterized by jokes and good humor
jocular,1,,,1,,,,adverb,with humor
jocund,1,1,,,,,,adjective,full of or showing high-spirited merriment
jollity,1,,,,,,,noun,feeling jolly and jovial and full of good humor
jostle,1,,,,1,,,verb,come into rough contact with while moving
jovial,1,,,,,,,adjective,full of or showing high-spirited merriment
jubilation,1,,,1,,,,noun,a feeling of extreme joy
judicature,,,,,1,,,noun,the system of law courts that administer justice and constitute the judicial branch of government
judicious,1,1,1,,1,,,adjective,marked by the exercise of good judgment or common sense in practical matters
juggernaut,1,,,,,,,noun,a massive inexorable force that seems to crush everything in its way
junction,,,,1,,,,noun,the shape or manner in which things come together and a connection is made
juncture,1,,,,,,,noun,a crisis situation or point in time when a critical decision must be made
jungle,,,,,1,1,,noun,an impenetrable equatorial forest
junket,1,,,,,,,verb,provide a feast or banquet for
junta,1,,,1,,,,noun,a group of military officers who rule a country after seizing power
jurisdiction,,,,,1,,,noun,(law) the right and power to interpret and apply the law
jurisprudence,1,,,,,,,noun,the branch of philosophy concerned with the law and the principles that lead courts to make the decisions they do
justify,,,,,1,,,verb,show to be reasonable or provide adequate ground for
juxtapose,1,,1,,,,,verb,place side by side
kaleidoscope,1,,,,,,,noun,a complex pattern of constantly changing colors and shapes
karma,,,,1,,,,noun,(Hinduism and Buddhism) the effects of a person's actions that determine his destiny in his next incarnation
keen,,,,,1,1,,adjective,having a sharp cutting edge or point
keep on,,,,,1,1,,verb,allow to remain in a place or position or maintain a property or feature
ken,1,1,,,,,,noun,the range of vision
kindle,1,,,,1,,,verb,catch fire
kindred,1,,,,,,,adjective,related by blood or marriage
kinetic,1,,1,,,,,adjective,characterized by motion
kingdom,,,,,1,,,noun,a monarchy with a king or queen as head of state
kinship,1,1,,,,,,noun,a close connection marked by community of interests or similarity in nature or character
kiosk,1,,,,,,,noun,small area set off by walls for special use
kismet,1,,,,,,,noun,(Islam) the will of Allah
kith,1,1,,,,,,noun,your friends and acquaintances
kleptomaniac,1,,,,,,,noun,someone with an irrational urge to steal in the absence of an economic motive
knavery,1,1,,,,,,noun,lack of honesty; acts of lying or cheating or stealing
knead,1,,,,,,,verb,make uniform
knell,1,,,,,,,verb,ring as in announcing death
knoll,1,,,,,,,noun,a small natural hill
labile,1,,,,,,,adjective,(chemistry$ physics$ biology) readily undergoing change or breakdown
laborious,,,,,1,,,adjective,characterized by effort to the point of exhaustion; especially physical effort
labyrinth,1,1,1,,,,,noun,a complex system of interconnecting cavities; concerned with hearing and equilibrium
lacerate,1,1,,,,,,adjective,having edges that are jagged from injury
lachrymose,1,1,,,,,,adjective,showing sorrow
lackadaisical,1,,,,,,,adjective,lacking spirit or liveliness
lackey,1,,,,,,,noun,a person who tries to please someone in order to gain a personal advantage
lackluster,1,,,,,,,adjective,lacking luster or shine
laconic,1,1,1,,,,,adjective,brief and to the point; effectively cut short
lag,1,,,,,,,verb,hang (back) or fall (behind) in movement$ progress$ development$ etc.
laggard,1,1,,,,,,noun,someone who takes more time than necessary; someone who lags behind
lagniappe,1,,,,,,,noun,a small gift (especially one given by a merchant to a customer who makes a purchase)
lagoon,1,,,,,,,noun,a body of water cut off from a larger body by a reef of sand or coral
laity,1,,,,,,,noun,in Christianity$ members of a religious community that do not have the priestly responsibilities of ordained clergy
lambaste,1,,,,,,,verb,beat with a cane
lambent,1,1,,,,,,adjective,softly bright or radiant
lament,1,1,1,,1,1,1,noun,a mournful poem; a lament for the dead
laminated,1,,,,,,,adjective,Composed of layers bonded together.
lampoon,1,,1,,,,,verb,ridicule with satire
languid,1,1,,,,,,adjective,lacking spirit or liveliness
languish,1,,1,,,,,verb,lose vigor$ health$ or flesh$ as through grief
languor,1,,,,,,,noun,a relaxed comfortable feeling
lank,1,,,,,,,adjective,long and thin and often limp
lanky,,,,,1,1,,adjective,tall and thin and having long slender limbs
lapidary,1,,,,,,,adjective,of or relating to precious stones or the art of working with them
larceny,1,,,1,,,,noun,the act of taking something from someone unlawfully
largess,1,,1,,,,,noun,a gift or money given (as for service or out of benevolence); usually given ostentatiously
lascivious,1,1,,1,,,,adjective,driven by lust; preoccupied with or exhibiting lustful desires
lassitude,1,1,,,1,,,noun,a feeling of lack of interest or energy
latency,1,1,,,,,,noun,the time that elapses between a stimulus and the response to it
latent,1,1,1,,1,,,adjective,potentially existing but not presently evident or realized
lateral,1,,,,,,,adjective,situated at or extending to the side
latitude,1,,,,1,,,noun,an imaginary line around the Earth parallel to the equator
laud,,,1,,1,1,,verb,praise$ glorify$ or honor
laudable,1,,,,,,,adjective,worthy of high praise
laudatory,1,1,,,,,,adjective,full of or giving praise
lave,1,,,,,,,verb,wash one's face and hands
lavish,1,,,1,,,,verb,expend profusely; also used with abstract nouns
lax,1,1,,1,,,,adjective,pronounced with muscles of the tongue and jaw relatively relaxed (e.g.$ the vowel sound in `bet')
lay aside,,,,,1,1,,verb,accumulate money for future use
layman,,,,1,,,,noun,someone who is not a clergyman or a professional person
leaven,1,,,,,,,noun,an influence that works subtly to lighten or modify something
lecherous,1,1,,,,,,adjective,given to excessive indulgence in sexual activity
lechery,1,,,,,,,noun,unrestrained indulgence in sexual activity
lectern,1,,,,,,,noun,desk or stand with a slanted top used to hold a text at the proper height for a lecturer
leeway,1,,,,,,,noun,a permissible difference; allowing some freedom to move within limits
legacy,1,,1,,1,,,noun,(law) a gift of personal property by will
legend,1,,,,,,,noun,brief description accompanying an illustration
legendary,,,,,1,,,adjective,celebrated in fable or legend
legerdemain,1,,,,,,,noun,an illusory feat; considered magical by naive observers
legible,,,,,1,,,adjective,(of handwriting$ print$ etc.) capable of being read or deciphered
legislature,,,,,1,,,noun,persons who make or amend or repeal laws
legitimate,,,,,1,,,verb,show or affirm to be just and legitimate
leisure,,,,,1,1,,noun,freedom to choose a pastime or enjoyable activity
leisurely,,,,,1,,,adverb,in an unhurried way or at one's convenience
lengthen,,,,,1,,,verb,become long or longer
leniency,1,,,,,,,noun,a disposition to yield to the wishes of someone
leonine,1,,,,,,,adjective,of or characteristic of or resembling a lion
lesion,1,,,,,,,noun,an injury to living tissue (especially an injury involving a cut or break in the skin)
lethal,1,1,,,,,,adjective,of an instrument of certain death
lethargic,1,1,,,,,,adjective,deficient in alertness or activity
lethargy,1,,1,,1,,,noun,a state of comatose torpor (as found in sleeping sickness)
levee,1,1,,,,,,noun,a pier that provides a landing place on a river
levity,1,1,1,,1,,,noun,a manner lacking seriousness
levy,1,,,,,,,verb,To impose or collect (a tax$ for example).
lewd,1,1,,,,,,adjective,driven by lust; preoccupied with or exhibiting lustful desires
lexicographer,1,,,,,,,noun,a compiler or writer of a dictionary; a student of the lexical component of language
lexicon,1,,,,,,,noun,a reference book containing an alphabetical list of words with information about them
liability,1,,,,,,,noun,the quality of being something that holds you back
liaison,1,1,,1,1,,,noun,a usually secretive or illicit sexual relationship
libation,1,,,,,,,noun,a serving (of wine) poured out in honor of a deity
libel,,,1,,,,,noun,the written statement of a plaintiff explaining the cause of action (the defamation) and any relief he seeks
libelous,1,,,,,,,adjective,(used of statements) harmful and often untrue; tending to discredit or malign
libertine,1,1,,,,,,adjective,unrestrained by convention or morality
libidinous,1,,,,,,,adjective,driven by lust; preoccupied with or exhibiting lustful desires
libido,1,,,,,,,noun,(psychoanalysis) a Freudian term for sexual urge or desire
libretto,1,,,,,,,noun,the words of an opera or musical play
licentious,1,1,,1,,,,adjective,lacking moral discipline; especially sexually unrestrained
lid,,,,,1,1,,noun,headdress that protects the head from bad weather; has shaped crown and usually a brim
lieu,1,,,,,,,noun,the post or function properly or customarily occupied or served by another
lift,,,,,1,1,,noun,a wave that lifts the surface of the water or ground
light,,,,,1,1,,adjective,less than the correct or legal or full amount often deliberately so
ligneous,1,1,,,,,,adjective,consisting of or containing lignin or xylem
lilliputian,1,,,,,,,noun,A very small person or being
limb,,,,,1,1,,noun,(astronomy) the circumferential edge of the apparent disc of the sun or the moon or a planet
limber,1,,,,,,,adjective,(used of e.g. personality traits) readily adaptable
limbo,1,,,,,,,noun,an imaginary place for lost or neglected things
limn,1,,,,,,,verb,make a portrait of
limp,1,,,,1,1,,adjective,not firm
limpid,1,,,1,1,1,,adjective,clear and bright
lineage,1,,,,,,,noun,the number of lines in a piece of printed material
lineaments,1,,,,,,,noun,Plural form of lineament
linguistic,1,,,,,,,adjective,consisting of or related to language
lionize,1,1,,,,,,verb,assign great social importance to
liquidate,1,,,,,,,verb,convert into cash
lissom,1,,,,,,,adjective,moving and bending with ease
list,1,,,,,,,noun,a database containing an ordered array of items (names or topics)
listless,1,,,1,1,,,adjective,marked by low spirits; showing no enthusiasm
litany,1,,,1,,,,noun,a prayer consisting of a series of invocations by the priest with responses from the congregation
literate,,,,,1,,,noun,a person who can read and write
lithe,1,1,,,,,,adjective,moving and bending with ease
litigate,1,1,1,,,,,verb,engage in legal proceedings
litigation,1,1,,,,,,noun,a legal proceeding in a court; a judicial contest to determine and enforce legal rights
litotes,1,,,,,,,noun,understatement for rhetorical effect (especially when expressing an affirmative by negating its contrary)
litter,,,,,1,1,,noun,conveyance consisting of a chair or bed carried on two poles by bearers
lively,,,,,1,1,,adjective,elastic; rebounds readily
livid,1,1,,1,,,,adjective,discolored by coagulation of blood beneath the skin
loafer,,,,,1,1,,noun,a low leather step-in shoe; the top resembles a moccasin but it has a broad flat heel
loath,1,,,1,,,,adjective,unwillingness to do something contrary to your custom
loathe,1,,,,1,1,,verb,find repugnant
lobby,,,,1,,,,verb,detain in conversation by or as if by holding on to the outer garments of; as for political or economic favors
lode,1,,,,,,,noun,a deposit of valuable ore occurring within definite boundaries separating it from surrounding rocks
lofty,1,,,,,,,adjective,of imposing height; especially standing out above others
logical,,,,,1,,,adjective,capable of thinking and expressing yourself in a clear and consistent manner
logician,,,,,1,,,noun,a person skilled at symbolic logic
logomachy,,,,,1,,,noun,argument about words or the meaning of words
loiter,1,,,,,,,verb,be about
loll,1,,,,,,,verb,hang loosely or laxly
longevity,1,,,,1,,,noun,the property of being long-lived
longitude,,,,,1,,,noun,the angular distance between a point on any meridian and the prime meridian at Greenwich
look up to,,,,,1,1,,verb,feel admiration for
loot,,,,,1,1,,noun,informal terms for money
lope,1,,,,,,,noun,a slow pace of running
loquacious,1,1,1,,1,,,adjective,full of trivial conversation
lout,1,1,,1,,,,noun,an awkward stupid person
loutish,1,1,,,,,,adjective,ill-mannered and coarse and contemptible in behavior or appearance
lubricity,1,,,,,,,noun,feeling morbid sexual desire or a propensity to lewdness
lucent,1,1,,,,,,adjective,softly bright or radiant
lucid,1,1,1,,1,,,adjective,(of language) transparently clear; easily understandable
lucrative,1,1,,,,,,adjective,producing a sizeable profit
lucre,1,,,,,,,noun,the excess of revenues over outlays in a given period of time (including depreciation and other non-cash expenses)
lucubration,,,,,1,,,noun,a solemn literary work that is the product of laborious cogitation
ludicrous,1,,,1,,,,adjective,incongruous;inviting ridicule
lugubrious,1,1,1,,,,,adjective,excessively mournful
lull,1,,,,,,,verb,make calm or still
lullaby,,,,,1,1,,noun,the act of singing a quiet song to lull a child to sleep
lumber,1,,,,,,,verb,cut lumber$ as in woods and forests
luminous,1,1,1,,1,1,1,adjective,softly bright or radiant
lunar,1,,,,,,,adjective,of or relating to or associated with the moon
lupine,1,,,,,,,adjective,of or relating to or characteristic of wolves
lurid,1,1,,,,,,adjective,horrible in fierceness or savagery
luscious,1,,,,,,,adjective,extremely pleasing to the sense of taste
luster,1,,,,,,,noun,a quality that outshines the usual
lustrous,1,1,,,1,1,,adjective,brilliant
luxuriant,1,,,,,,,adjective,marked by complexity and richness of detail
lyrical,,,,1,,,,adjective,suitable for or suggestive of singing
macabre,1,,,,,,,adjective,shockingly repellent; inspiring horror
macerate,1,1,,,,,,verb,become soft or separate and disintegrate as a result of excessive soaking
machination,,,1,,,,,noun,a crafty and involved plot to achieve your (usually sinister) ends
machinations,1,,,,,,,noun,Plural form of machination
macrobiotics,,,,,1,,,noun,the theory of promoting health and longevity by means of diet (especially whole beans and grains)
macrocosm,,,,,1,,,noun,everything that exists anywhere
macroeconomics,,,,,1,,,noun,the branch of economics that studies the overall working of a national economy
macron,,,,,1,,,noun,a diacritical mark (-) placed above a vowel to indicate a long sound
macroscopic,,,,,1,,,adjective,visible to the naked eye; using the naked eye
maculate,1,,,,,,,adjective,spotted or blotched
madrigal,1,,,,,,,noun,an unaccompanied partsong for 2 or 3 voices; follows a strict poetic form
maelstrom,1,,,,,,,noun,a powerful circular current of water (usually the result of conflicting tides)
magician,,,,,1,,,noun,someone who performs magic tricks to amuse an audience
magnanimity,1,1,,,,,,noun,liberality in bestowing gifts; extremely liberal and generous of spirit
magnanimous,1,1,1,,1,,,adjective,noble and generous in spirit
magnate,1,1,1,,,,,noun,a very wealthy or powerful businessman
magniloquent,1,,,,,,,adjective,lofty in style
magnitude,1,,,,,,,noun,the property of relative size or extent (whether large or small)
maim,1,,,,,,,verb,injure or wound seriously and leave permanent disfiguration or mutilation
make fun of,,,,,1,1,,verb,To tease$ ridicule or make jokes about$ generally in a pejorative manner.
maladjusted,,,,,1,,,adjective,not well adjusted
maladroit,1,1,,,1,,,adjective,not adroit
malady,,,,,1,,,noun,any unwholesome or desperate condition
malaise,1,,1,,1,,,noun,physical discomfort (as mild sickness or depression)
malapropism,1,,,1,,,,noun,the unintentional misuse of a word by confusion with one that sounds similar
malcontent,1,,,,1,,,adjective,discontented as toward authority
malediction,1,1,,,1,,,noun,the act of calling down a curse that invokes evil (and usually serves as an insult)
malefactor,1,1,,,1,,,noun,someone who has committed a crime or has been legally convicted of a crime
maleficent,,,,,1,,,adjective,harmful or evil in intent or effect
malevolent,1,,,,1,,,adjective,having or exerting a malignant influence
malfeasance,,,1,,1,,,noun,wrongful conduct by a public official
malformation,,,,,1,,,noun,something abnormal or anomalous
malfunction,,,,,1,,,verb,fail to function or function improperly
malice,,,,,1,,,noun,feeling a need to see others suffer
malicious,1,1,,,,,,adjective,having the nature of or resulting from malice
malign,1,1,,,1,1,,adjective,having or exerting a malignant influence
malignant,1,,,,1,,,adjective,dangerous to health; characterized by progressive and uncontrolled growth (especially of a tumor)
malinger,,,1,,1,,,verb,avoid responsibilities and duties$ e.g.$ by pretending to be ill
malingerer,1,,,,1,,,noun,someone shirking their duty by feigning illness or incapacity
mall,1,,,,,,,noun,a public area set aside as a pedestrian walk
malleable,1,1,1,,,,,adjective,capable of being shaped or bent or drawn out
malnutrition,,,,,1,,,noun,a state of poor nutrition; can result from insufficient or excessive or unbalanced diet or from inability to absorb foods
malodorous,1,,,,1,,,adjective,having an unpleasant smell
malpractice,,,,,1,,,noun,a wrongful act that the actor had no right to do; improper professional conduct
maltreat,,,,,1,,,verb,treat badly
mammal,1,,,,,,,noun,any warm-blooded vertebrate having the skin more or less covered with hair; young are born alive except for the small subclass of monotremes and nourished with milk
mammoth,1,,,,,,,adjective,so exceedingly large or extensive as to suggest a giant or mammoth
manacle,1,,,,1,,,noun,shackle that consists of a metal loop that can be locked around the wrist; usually used in pairs
mandate,1,,1,,,,,noun,a document giving an official instruction or command
mandatory,1,1,,,1,,,adjective,required by rule
mangy,1,,,,,,,adjective,having many worn or threadbare spots in the nap
mania,,,,1,,,,noun,a mood disorder; an affective disorder in which the victim tends to respond excessively and sometimes violently
maniacal,1,,,,,,,adjective,wildly disordered
manifest,1,1,1,,,,,verb,record in a ship's manifest
manifestation,1,,,,,,,noun,an appearance in bodily form (as of a disembodied spirit)
manifesto,1,,1,,,,,noun,a public declaration of intentions (as issued by a political party or government)
manifold,1,,,,,,,verb,combine or increase by multiplication
manipulate,1,,,,1,,,verb,hold something in one's hands and move it
manipulative,1,,,,,,,adjective,skillful in influencing or controlling others to your own advantage
mannered,1,,,,,,,adjective,having unnatural mannerisms
mansion,,,,,1,1,,noun,(astrology) one of 12 equal areas into which the zodiac is divided
manumit,1,,,,,,,verb,free from slavery or servitude
marauder,1,1,,,,,,noun,someone who attacks in search of booty
mare,,,,,1,1,,noun,female equine animal
margin,,,,,1,1,,noun,the amount of collateral a customer deposits with a broker when borrowing from the broker to buy securities
marginal,,,,1,,,,adjective,of questionable or minimal quality
marital,1,,,,,,,adjective,of or relating to the state of marriage
maritime,1,,,,,,,adjective,relating to or involving ships or shipping or navigation or seamen
marred,1,,,,,,,adjective,blemished by injury or rough wear
marrow,1,,,,,,,noun,any of various squash plants grown for their elongated fruit with smooth dark green skin and whitish flesh
marshal,1,,1,,1,1,,verb,make ready for action or use
marsupial,1,,,,,,,adjective,of or relating to the marsupials
martial,1,,1,,1,,,adjective,suggesting war or military life
martinet,1,,,,,,,noun,someone who demands exact conformity to rules and forms
martyr,,,1,,,,,noun,one who voluntarily suffers death as the penalty for refusing to renounce their religion
martyrdom,,,,,1,,,noun,any experience that causes intense suffering
masculine,,,,,1,,,adjective,associated with men and not with women
masochist,1,,,,,,,noun,someone who obtains pleasure from receiving punishment
massive,,,,,1,1,,adjective,being the same substance throughout
masticate,1,,,,,,,verb,grind and knead
materialistic,,,,1,,,,adjective,marked by materialism
maternal,1,,,,1,,,adjective,relating to or characteristic of or befitting a parent
matriarch,1,,,,,,,noun,a feisty older woman with a big bosom (as drawn in cartoons)
matricide,1,,,,,,,noun,a person who murders their mother
matriculate,,,1,,,,,verb,enroll as a student
matrix,1,,,,,,,noun,(mathematics) a rectangular array of quantities or expressions set out by rows and columns; treated as a single element and manipulated according to rules
maudlin,1,1,1,,,,,adjective,effusively or insincerely emotional
maunder,1,,,,,,,verb,wander aimlessly
mausoleum,1,,,,,,,noun,a large burial chamber$ usually above ground
mauve,1,,,,,,,noun,a moderate purple
maverick,1,1,1,,,,,noun,someone who exhibits great independence in thought and action
mawkish,1,,,1,,,,adjective,effusively or insincerely emotional
maxim,1,,1,,,,,noun,English inventor (born in the United States) who invented the Maxim gun that was used in World War I (1840-1916)
mayhem,1,,,,,,,noun,violent and needless disturbance
meager,1,,,,,,,adjective,deficient in amount or quality or extent
meander,1,1,,1,,,,verb,to move or cause to move in a sinuous$ spiral$ or circular course
meddle,,,,,1,1,,verb,intrude in other people's affairs or business; interfere unwantedly
meddlesome,1,,,,1,,,adjective,intrusive in a meddling or offensive manner
mediate,1,,1,,1,,,verb,occupy an intermediate or middle position or form a connecting link or stage between two others
mediocre,1,,,,,,,adjective,lacking exceptional quality or ability
meditation,1,,,,,,,noun,continuous and profound contemplation or musing on a subject or series of subjects of a deep or abstruse nature
medium,,,,1,,,,noun,an occupation for which you are especially well suited
medley,1,,,,,,,noun,a musical composition consisting of a series of songs or other musical pieces from various sources
megalomania,1,,,,,,,noun,a psychological state characterized by delusions of grandeur
melancholy,,,,1,,,,noun,a feeling of thoughtful sadness
melange,1,,,,,,,noun,A collection containing a variety of miscellaneous things
melee,1,,,1,,,,noun,Confused$ hand-to-hand fighting in a pitched battle.
mellifluous,1,1,1,,1,,,adjective,pleasing to the ear
memento,1,,,,,,,noun,a reminder of past events
memorialize,1,,,,,,,verb,be or provide a memorial to a person or an event
menace,,,,,1,1,,verb,pose a threat to; present a danger to
menagerie,,,,1,,,,noun,a collection of live animals for study or display
mend,,,,,1,1,,verb,restore by replacing a part or putting together what is torn or broken
mendacious,1,1,1,,,,,adjective,intentionally untrue
mendacity,1,,,,,,,noun,the tendency to be untruthful
mendicant,1,1,1,,,,,adjective,practicing beggary
menial,1,,,,,,,adjective,used of unskilled work (especially domestic work)
mentor,1,1,1,,,,,verb,serve as a teacher or trusted counselor
mercantile,1,,,,,,,adjective,relating to or characteristic of trade or traders
mercenary,1,1,1,,1,,,adjective,serving for wages in a foreign army
mercurial,1,1,1,,,,,adjective,relating to or under the (astrological) influence of the planet Mercury
meretricious,1,1,,,,,,adjective,based on pretense; deceptively pleasing
merger,,,,,1,1,,noun,the combination of two or more commercial companies
meringue,1,,,,,,,noun,sweet topping especially for pies made of beaten egg whites and sugar
meritorious,,,,,1,,,adjective,deserving reward or praise
mesa,1,,,,,,,noun,A broad$ flat-topped elevation with one or more clifflike sides$ common in the southwest United States.
mesmerize,1,,,,,,,verb,induce hypnosis in
metabolism,,,,,1,,,noun,the organic processes (in a cell or organism) that are necessary for life
metallurgical,1,,,,,,,adjective,of or relating to metallurgy
metamorphose,1,1,,,,,,verb,change in outward structure or looks
metamorphosis,1,1,1,,1,,,noun,a complete change of physical form or substance especially as by magic or witchcraft
metaphor,1,,,,1,,,noun,a figure of speech in which an expression is used to refer to something that it does not literally denote in order to suggest a similarity
metaphysical,1,,,,1,,,adjective,highly abstract and overly theoretical
metaphysics,,,,,1,,,noun,the philosophical study of being and knowing
mete,1,,,,,,,noun,a line that indicates a boundary
meteor,,,,,1,1,,noun,(astronomy) any of the small solid extraterrestrial bodies that hits the earth's atmosphere
meteoric,1,,,,,,,adjective,of or pertaining to atmospheric phenomena$ especially weather and weather conditions
meteorology,,,,,1,,,noun,predicting what the weather will be
methodical,1,,,,1,,,adjective,characterized by method and orderliness
methodology,,,,,1,,,noun,the branch of philosophy that analyzes the principles and procedures of inquiry in a particular discipline
meticulous,1,1,,1,1,1,1,adjective,marked by precise accordance with details
metropolis,1,,,,,,,noun,people living in a large densely populated municipality
mettle,1,1,,,,,,noun,the courage to carry on
mews,1,,,,,,,noun,street lined with buildings that were originally private stables but have been remodeled as dwellings
miasma,1,,,,,,,noun,unhealthy vapors rising from the ground or other sources
microbe,,,,,1,,,noun,a minute life form (especially a disease-causing bacterium); the term is not in technical use
microcosm,1,,1,,1,,,noun,a miniature model of something
microeconomics,,,,,1,,,noun,the branch of economics that studies the economy of consumers or households or individual firms
micrometer,,,,,1,,,noun,a metric unit of length equal to one millionth of a meter
microorganism,,,,,1,,,noun,any organism of microscopic size
microscopic,,,,,1,,,adjective,extremely precise with great attention to details
mien,1,1,,,,,,noun,dignified manner or conduct
migrant,1,,,,,,,adjective,habitually moving from place to place especially in search of seasonal work
migrate,,,,,1,,,verb,move from one country or region to another and settle there
migratory,1,,,,,,,adjective,habitually moving from place to place especially in search of seasonal work
milieu,1,,1,,,,,noun,the environmental condition
militant,1,,,,1,,,adjective,disposed to warfare or hard-line policies
militate,1,,,,,,,verb,have force or influence; bring about an effect or change
millennium,1,,,1,,,,noun,(New Testament) in Revelations it is foretold that those faithful to Jesus will reign with Jesus over the earth for a thousand years; the meaning of these words have been much debated; some denominations (e.g. Jehovah's Witnesses) expect it to be a thousand years of justice and peace and happiness
mimic,,,,,1,,,adjective,constituting an imitation
mimicry,1,,,,,,,noun,the resemblance of an animal species to another species or to natural objects; provides concealment and protection from predators
minaret,1,,,,,,,noun,slender tower with balconies
minatory,1,,,,,,,adjective,threatening or foreshadowing evil or tragic developments
mincing,1,,,,,,,adjective,affectedly dainty or refined
mingle,,,,,1,1,,verb,to bring or combine together or with something else
minimize,1,,,,1,,,verb,represent as less significant or important
minion,1,1,,,,,,noun,a servile or fawning dependant
minuscule,1,,1,,1,,,noun,a small cursive script developed from uncial between the 7th and 9th centuries and used in medieval manuscripts
minute,1,,,,,,,noun,a unit of time equal to 60 seconds or 1/60th of an hour
mirage,1,,,,1,,,noun,an optical illusion in which atmospheric refraction by a layer of hot air distorts or inverts reflections of distant objects
mire,1,,,,,,,noun,deep soft mud in water or slush
mirth,1,,,,,,,noun,great merriment
misadventure,1,,,,1,,,noun,an instance of misfortune
misanthrope,1,1,,,1,,,noun,someone who dislikes people in general
misanthropic,,,1,,1,,,adjective,believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others
misanthropy,1,1,,,1,,,noun,a disposition to dislike and mistrust other people
misapprehend,,,,,1,,,verb,interpret in the wrong way
misapprehension,1,,,,1,,,noun,an understanding of something that is not correct
miscarry,,,,,1,,,verb,suffer a miscarriage
miscegenation,1,,,,,,,noun,reproduction by parents of different races (especially by white and non-white persons)
miscellany,1,,,,,,,noun,a collection containing a variety of sorts of things
mischance,1,,,,1,,,noun,an instance of misfortune
mischief,,,,,1,,,noun,reckless or malicious behavior that causes discomfort or annoyance in others
mischievous,,,,,1,,,adjective,deliberately causing harm or damage
misconstruction,,,,,1,,,noun,a kind of misinterpretation resulting from putting a wrong construction on words or actions (often deliberately)
misconstrue,1,,,,1,,,verb,interpret in the wrong way
miscreant,1,,,,,,,noun,a person without moral scruples
misdemeanor,1,,,,1,,,noun,a crime less serious than a felony
miserly,1,,,,,,,adjective,(used of persons or behavior) characterized by or indicative of lack of generosity
misfit,,,,,1,,,noun,someone unable to adapt to their circumstances
misgiving,,,,,1,,,noun,painful expectation
misgivings,1,,,,,,,noun,Plural form of doubt|Doubt
mishap,1,,,,1,,,noun,an instance of misfortune
mislead,,,,,1,,,verb,give false or misleading information to
